match_id,player_id,card_team1,schedule_team1,card_score,schedule_score,owner_side_in_schedule,card_label,schedule_winner,same_order,owner_first_on_card,label_agrees
6ac13b36-4e0d-48d5-a899-7d8f30bcd755,8999c06a-bd38-4d01-bfa6-016c506be79d,Ryan Carroll / Ryan Carroll Partner,Rhea Mathews / Joel Duarte,2-8,8-2,2.0,Loss,1.0,False,True,True
78d30b0a-023a-48df-ad9c-2fd01df295da,8999c06a-bd38-4d01-bfa6-016c506be79d,Ryan Carroll / Ryan Carroll Partner,Namita Bal / Aditya Jagtap,0-8,8-0,2.0,Loss,1.0,False,True,True
31fe4ab9-5cc5-43c3-b16e-9d20d33e0189,8a61e384-5702-4e17-b42e-f75ce4a27013,Revano Wilson / Varghese Paul,Kaiz Jaffer / Varun Dattani,1-8,8-1,2.0,Loss,1.0,False,True,True
5541b276-8af1-45de-9ca9-f342a871aaa6,8a61e384-5702-4e17-b42e-f75ce4a27013,Revano Wilson / Varghese Paul,Afdhel Abdul Wahab / Salman Shaji,8-4,4-8,2.0,Win,2.0,False,True,True
b530136d-9889-4042-845b-a06f95359c31,8a61e384-5702-4e17-b42e-f75ce4a27013,Revano Wilson / Varghese Paul,Raaghav Sharma Bagga / Yuvraj mehta,2-9,9-2,2.0,Loss,1.0,False,True,True
8691b18b-20bb-4d9d-8638-93e6eb5c1fd8,8af8e92c-8ebb-49ed-80bd-694b441357f8,Chacko Cherian / Joseph Korah,Chacko Cherian / Joseph Korah,8-1,8-1,1.0,Win,1.0,True,True,True
024c08f8-f9ee-48ed-9283-4e7f74dda84a,8af8e92c-8ebb-49ed-80bd-694b441357f8,Chacko Cherian / Joseph Korah,Junaiz Odakkal / Aadil Abdul Azeez,4-8,8-4,2.0,Loss,1.0,False,True,True
c6e88370-f459-4002-8b54-cfc8cef68352,8af8e92c-8ebb-49ed-80bd-694b441357f8,Chacko Cherian / Joseph Korah,Arvind Sriram / Ananth Menon,3-8,8-3,2.0,Loss,1.0,False,True,True
02f87ebf-fcf5-41b9-a321-daad1e769f18,8b01652a-7f96-41a5-9402-e3404a390669,Nikhil Kalro / Abhinav Grover,Nikhil Kalro / Abhinav Grover,1-8,1-8,1.0,Loss,2.0,True,True,True
dd67f9b8-7e63-4536-94e6-f2b42d5b93b1,8b01652a-7f96-41a5-9402-e3404a390669,Nikhil Kalro / Abhinav Grover,Nikhil Kalro / Abhinav Grover,1-8,1-8,1.0,Loss,2.0,True,True,True
3f2ee009-7394-4f99-ab0e-158c79abbe04,8b5f340d-6e89-4c2e-b8e5-d2a300ca3f85,Manan Gupta / Akshit Chaudhary,Raghav Bansal / Karan Bansal,8-7,7-8,2.0,Win,2.0,False,True,True
3cbf936c-df75-4d85-8701-3f39fa15c76c,8b5f340d-6e89-4c2e-b8e5-d2a300ca3f85,Manan Gupta / Akshit Chaudhary,Ishan Maitreya / Anuj Vaghani,3-8,8-3,2.0,Loss,1.0,False,True,True
a2d9fd31-bf5a-48c3-b8d3-5a5c3e2170f0,8b5f340d-6e89-4c2e-b8e5-d2a300ca3f85,Manan Gupta / Akshit Chaudhary,Punit Chawla / Sandeep Chawla,8-3,3-8,2.0,Win,2.0,False,True,True
6539ee95-bca8-4746-9a52-7ada24c658c2,8b5f340d-6e89-4c2e-b8e5-d2a300ca3f85,Manan Gupta / Akshit Chaudhary,Eshant Uppal / Sheriar Mazda,5-9,9-5,2.0,Loss,1.0,False,True,True
db80f37c-293f-4942-9259-f686be89bae5,8bb372e9-13f6-40be-9f1d-add1395ec813,Rishabh Kalokhe / Kriday Sethi,Rishabh Kalokhe / Kriday Sethi,8-6,8-6,1.0,Win,1.0,True,True,True
7dd225a1-76ce-4dcb-b102-551b8cd04203,8bb372e9-13f6-40be-9f1d-add1395ec813,Rishabh Kalokhe / Kriday Sethi,Rishabh Kalokhe / Kriday Sethi,4-8,4-8,1.0,Loss,2.0,True,True,True
2129de25-2b68-4bda-b4b4-ff52efbca0ee,8bb372e9-13f6-40be-9f1d-add1395ec813,Rishabh Kalokhe / Kriday Sethi,Tejas Shevde / Nishad Shevde,5-8,8-5,2.0,Loss,1.0,False,True,True
aa3e59d6-bc58-4f54-a7cf-cf6454e989b7,8bb372e9-13f6-40be-9f1d-add1395ec813,Rishabh Kalokhe / Kriday Sethi,Tammineedi Jayanth / Vineeth Mutyala,5-9,9-5,2.0,Loss,1.0,False,True,True
656cb675-5f02-48d3-89d1-061ca3267657,8bc488d5-c371-499a-b700-0d7a3b96367c,Sanal K M / Nigel Paul,John Paul / Falib Jaleel,4-8,8-4,2.0,Loss,1.0,False,True,True
7f7470be-59ba-4fb9-b76f-bd5bb2c52c36,8bc488d5-c371-499a-b700-0d7a3b96367c,Sanal K M / Nigel Paul,Sanal K M / Nigel Paul,3-8,3-8,1.0,Loss,2.0,True,True,True
023505dd-5ab8-4e65-aba0-0592dafb0edc,8c14292c-7d3f-4075-9728-5ecdab778aef,Lokesh Chhabra / Vaibhav Malik,Lokesh Chhabra / Vaibhav Malik,8-3,8-3,1.0,Win,1.0,True,True,True
6dfe2560-c197-4734-b1e3-19cf36b5f2c7,8c14292c-7d3f-4075-9728-5ecdab778aef,Lokesh Chhabra / Vaibhav Malik,Lokesh Chhabra / Vaibhav Malik,5-8,5-8,1.0,Loss,2.0,True,True,True
d67ecd0d-5e2b-4463-86e2-dca1ea40b632,8c14292c-7d3f-4075-9728-5ecdab778aef,Lokesh Chhabra / Vaibhav Malik,Suvir Singh / Teyjas Chaudhary,4-8,8-4,2.0,Loss,1.0,False,True,True
8602e476-85db-47c3-962e-b393d1a8e328,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Kushe Bahl,Shaan Shah / Kushe Bahl,6-8,6-8,1.0,Loss,2.0,True,True,True
1b9cb0fa-206d-4384-b6d6-9d85e2252487,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Kushe Bahl,Shaan Shah / Kushe Bahl,8-1,8-1,1.0,Win,1.0,True,True,True
39dc5c91-0e03-452c-b287-aab5d44db646,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Sandip Sabharwal,Shaan Shah / Sandip Sabharwal,8-2,8-2,1.0,Win,1.0,True,True,True
04df15cd-6adc-4fa3-936f-b86e61306e26,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Sandip Sabharwal,Shaan Shah / Sandip Sabharwal,8-1,8-1,1.0,Win,1.0,True,True,True
839f2df5-8b6f-4146-b77b-4c2ef14864ed,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Sandip Sabharwal,Shaan Shah / Sandip Sabharwal,8-6,8-6,1.0,Win,1.0,True,True,True
8dd71663-d7d8-4e6b-b8ab-cb11057c4675,8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah / Sandip Sabharwal,Shaan Shah / Sandip Sabharwal,4-9,4-9,1.0,Loss,2.0,True,True,True
716eb0b5-61ba-4b6e-b730-38f20f0f1679,8d79c420-b857-43a4-848f-c52aa91153e7,Rahil Patel / Rajveer Patel,Rahil Patel / Rajveer Patel,8-6,8-6,1.0,Win,1.0,True,True,True
bf319351-d4f0-46b7-a0d3-acb3961e78c4,8d79c420-b857-43a4-848f-c52aa91153e7,Rahil Patel / Rajveer Patel,Rahil Patel / Rajveer Patel,1-8,1-8,1.0,Loss,2.0,True,True,True
fe082a67-50ea-42d5-b22b-cc0470bcf762,8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel / Arnav Tanna,Rajveer Patel / Arnav Tanna,4-8,4-8,1.0,Loss,2.0,True,True,True
cb4a5452-e751-46b7-96f9-2716145c34f5,8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel / Arnav Tanna,Rajveer Patel / Arnav Tanna,8-0,8-0,1.0,Win,1.0,True,True,True
d48db828-cc15-4b88-ac7f-f9bb8febd7d4,8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel / Arnav Tanna,Rajveer Patel / Arnav Tanna,8-0,8-0,1.0,Win,1.0,True,True,True
da42261d-6e28-4606-99d6-d8a47a483028,8d79c420-b857-43a4-848f-c52aa91153e7,Rajveer Patel / Arnav Tanna,Siddhant Gupta / Aman Makan,3-9,9-3,2.0,Loss,1.0,False,True,True
e545e100-5426-4b35-9e42-c7bcf3e0952c,8e2d5864-afb0-4dac-88da-4ff402bee428,Aditya Maheshwari / Anand kothari,Syed Imran Yusoof / Kunal Premnarayen,8-4,4-8,2.0,Win,2.0,False,True,True
eebe308f-da47-497a-a88b-e0b05b560710,8e2d5864-afb0-4dac-88da-4ff402bee428,Aditya Maheshwari / Anand kothari,Aditya Maheshwari / Anand kothari,8-0,8-0,1.0,Win,1.0,True,True,True
af3d35ea-c094-420a-9e2e-a47b4d7d80a0,8e2d5864-afb0-4dac-88da-4ff402bee428,Aditya Maheshwari / Anand kothari,Akshay Jalan / Navin Shewakramani,"4-6, 7-6, 6-4","6-4, 6-7(5-7), 4-6",2.0,Win,2.0,False,True,True
924fbe38-6ab7-41eb-abad-53d35e48f06f,8e2d5864-afb0-4dac-88da-4ff402bee428,Aditya Maheshwari / Anand kothari,Vijay Chhabria / Sidraj Shah,"6-4, 6-1","4-6, 1-6",2.0,Win,2.0,False,True,True
19fcc9ef-da12-491b-b610-cbe2de6e915c,8eacc1db-d346-4bac-94af-8e32b002d049,Sanjay Davis Tony / Savio Zibi,Frederick Williams / Venkatesh Anilkumar,0-8,8-0,2.0,Loss,1.0,False,True,True
d4b43a95-3bc9-4068-9d0d-14704e48cdf9,8eacc1db-d346-4bac-94af-8e32b002d049,Sanjay Davis Tony / Savio Zibi,Muhammed Ajmal / Aravind Kannan,0-8,8-0,2.0,Loss,1.0,False,True,True
d48db828-cc15-4b88-ac7f-f9bb8febd7d4,8eacc1db-d346-4bac-94af-8e32b002d049,Sanjay Davis Tony / Savio Zibi,Rajveer Patel / Arnav Tanna,0-8,8-0,2.0,Loss,1.0,False,True,True
485491bb-b924-4c9f-84f3-abcd5d9e7f33,8ebec8b6-ee3d-445c-ba14-05bc8879c4d3,Rishabh Rajani / Manav Shah,Neville Wadia / Kabir Anand,3-8,8-3,2.0,Loss,1.0,False,True,True
bf24492d-dd01-4f4f-90f6-ad6f5340b957,8ebec8b6-ee3d-445c-ba14-05bc8879c4d3,Rishabh Rajani / Manav Shah,Jimit Sanghani / Rohit S,8-2,2-8,2.0,Win,2.0,False,True,True
dab0cf52-730f-4a9f-9478-fc59b57cd431,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Prateek Gambhir / Yugantar Malhotra,Tanveer Singh / Gandharv Bajaj,5-8,8-5,2.0,Loss,1.0,False,True,True
dbe39b7f-95c4-4779-9068-e4f6c7aecdb7,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Prateek Gambhir / Yugantar Malhotra,Prateek Gambhir / Yugantar Malhotra,4-8,4-8,1.0,Loss,2.0,True,True,True
31b24d18-4f8b-40f0-bed3-bd1e20eb7035,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Anmol Malhotra / Yugantar Malhotra,Namita Bal / Aditya Jagtap,0-8,8-0,2.0,Loss,1.0,False,True,True
259f6412-478a-4092-b523-0259e613afff,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Prateek Gambhir / Yugantar Malhotra,Arjun Raju / Abhinav Grover,9-7,7-9,2.0,Win,2.0,False,True,True
e879779d-50ab-4e02-ac2c-0339e4379b93,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Prateek Gambhir / Yugantar Malhotra,Mayank Daga / Shikhar Kumar,5-9,9-5,2.0,Loss,1.0,False,True,True
1ce84c70-9176-4515-af2d-606ae86b0148,8f0e0463-82c3-4822-8b7e-58ec37cde83e,Anmol Malhotra / Yugantar Malhotra,Tulsi Mehta / Samar Malhotra,2-9,9-2,2.0,Loss,1.0,False,True,True
bb46c168-6626-446c-af22-65884f347b73,8fc2da14-7503-4602-82ca-a8a418e43d9a,Azhar Seyad / Anoop KR,Mukund Muthanna / Mukund Muthanna Partner,,,2.0,Win,2.0,False,True,True
6ce69905-354c-4ccd-84f5-56c0a8047de4,8fc2da14-7503-4602-82ca-a8a418e43d9a,Azhar Seyad / Anoop KR,Pranav Erinjery / Aldrith Fernandez,1-8,8-1,2.0,Loss,1.0,False,True,True
2c1ab141-7979-4275-ad06-201854da2605,8fc2da14-7503-4602-82ca-a8a418e43d9a,Azhar Seyad / Anoop KR,John Paul / Falib Jaleel,5-9,9-5,2.0,Loss,1.0,False,True,True
4efd1c25-c502-471c-97d0-6388485dc590,906ad64f-35a3-46f3-ae7f-daab378c1e5c,Devi Nayar / Aswti Mannali,Devi Nayar / Aswti Mannali,,,1.0,Win,1.0,True,True,True
98bdde72-766a-4194-9fc6-ad074747233a,906ad64f-35a3-46f3-ae7f-daab378c1e5c,Devi Nayar / Aswti Mannali,Niti Mehta / Alisha Aggarwal,0-8,8-0,2.0,Loss,1.0,False,True,True
9e28f510-b71a-4e59-9281-89c55e6954b4,906ad64f-35a3-46f3-ae7f-daab378c1e5c,Devi Nayar / Aswti Mannali,Raksha Bhaskar / Gayatri Nair,0-8,8-0,2.0,Loss,1.0,False,True,True
485491bb-b924-4c9f-84f3-abcd5d9e7f33,911948ff-358b-481e-aba0-d93156ba6b31,Rishabh Rajani / Manav Shah,Neville Wadia / Kabir Anand,3-8,8-3,2.0,Loss,1.0,False,True,True
bf24492d-dd01-4f4f-90f6-ad6f5340b957,911948ff-358b-481e-aba0-d93156ba6b31,Rishabh Rajani / Manav Shah,Jimit Sanghani / Rohit S,8-2,2-8,2.0,Win,2.0,False,True,True
ed22db3a-7120-4f96-a35b-bb1de7888956,9140618c-3629-4b96-9a53-39084fc8aa5e,Adit Patel / Abhishek Gupta,Rahul Motwani / Aryan Goveas,8-6,6-8,2.0,Win,2.0,False,True,True
a9af1cfe-b257-4c08-a6a4-d3d0f14ee75a,9140618c-3629-4b96-9a53-39084fc8aa5e,Adit Patel / Abhishek Gupta,Adit Patel / Abhishek Gupta,8-7,8-7,1.0,Win,1.0,True,True,True
7fa86192-fcc1-46ed-a222-65787bf24e09,9140618c-3629-4b96-9a53-39084fc8aa5e,Adit Patel / Abhishek Gupta,Adit Patel / Abhishek Gupta,8-4,8-4,1.0,Win,1.0,True,True,True
44abe18a-107e-4713-8d8c-b46bd1da9949,9140618c-3629-4b96-9a53-39084fc8aa5e,Adit Patel / Abhishek Gupta,Adit Patel / Abhishek Gupta,6-9,6-9,1.0,Loss,2.0,True,True,True
02602bea-68f9-4752-a0da-d729a79ed5ad,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Mithun Prabhu / Akshith Thomas,8-2,2-8,2.0,Win,2.0,False,True,True
fcdd2916-4e98-4a27-a45c-4e9cae42142a,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Sonu Vaidyan / Sadic Ashraf,8-1,1-8,2.0,Win,2.0,False,True,True
b530136d-9889-4042-845b-a06f95359c31,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Raaghav Sharma Bagga / Yuvraj mehta,9-2,9-2,1.0,Win,1.0,True,True,True
1f6af0cd-da17-4f06-a093-2fe76f607814,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Kaiz Jaffer / Varun Dattani,9-2,2-9,2.0,Win,2.0,False,True,True
63cd9cba-191a-4c5e-ab00-0b022e5fb187,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Raaghav Sharma Bagga / Yuvraj mehta,"3-6, 6-1, 10-5","3-6, 6-1, 10-5",1.0,Win,1.0,True,True,True
85aaea17-98d6-408e-af3c-8d4787b1e702,91d8198e-2679-4c96-9b3e-4da14d39b69e,Raaghav Sharma Bagga / Yuvraj mehta,Raaghav Sharma Bagga / Yuvraj mehta,"7-5, 6-1","7-5, 6-1",1.0,Win,1.0,True,True,True
f7cadaf6-ba89-4418-aea4-d9dd92e7c127,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Tushar Jain,Yashvardhan Sarda / Suyash Vishnoi,3-8,8-3,2.0,Loss,1.0,False,True,True
bda9fa26-bb02-40cb-a84d-75aff8122619,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Tushar Jain,Mehul Bansal / Vaibhav Sahni,5-8,8-5,2.0,Loss,1.0,False,True,True
8965bf59-4412-474c-b76e-07eb745e1840,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Tushar Jain,Raghul Arvind / Tushar Jain,4-8,4-8,1.0,Loss,2.0,True,True,True
aeb8d31c-a284-49fe-8a58-84c758c845e8,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Subramanian Shivshankaran,Raghul Arvind / Subramanian Shivshankaran,1-8,1-8,1.0,Loss,2.0,True,True,True
04df15cd-6adc-4fa3-936f-b86e61306e26,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Subramanian Shivshankaran,Shaan Shah / Sandip Sabharwal,1-8,8-1,2.0,Loss,1.0,False,True,True
46bb7719-eca4-43d3-8f5a-37b123df3eba,91fe8369-14e1-4871-b264-ff9edce13af8,Raghul Arvind / Subramanian Shivshankaran,Vishal Thomas / Terence Thomas,1-8,8-1,2.0,Loss,1.0,False,True,True
ade6d3dc-838c-4708-98a1-637aab8022c1,92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja / Pratikraj Singh,Aahan Jhaveri / Devansh Somani,8-4,4-8,2.0,Win,2.0,False,True,True
bab4ca70-885d-4b25-b83e-eef8c510f7e1,92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja / Pratikraj Singh,Abhishek Yadev / Priyank Makwana,8-5,5-8,2.0,Win,2.0,False,True,True
bf319351-d4f0-46b7-a0d3-acb3961e78c4,92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja / Pratikraj Singh,Rahil Patel / Rajveer Patel,8-1,1-8,2.0,Win,2.0,False,True,True
337588f8-7f5a-49fb-822d-45b32379d4da,92c80f2d-5dc8-4614-b205-953fbef21e55,Rashank Kuckreja / Pratikraj Singh,Chirag Gaikwad / Harman Singh Tur,0-9,9-0,2.0,Loss,1.0,False,True,True
4b418f10-59cf-442e-b2ca-856b33d83cba,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Arnav Sanjeev / Sahil Kaushal,8-1,8-1,1.0,Win,1.0,True,True,True
245e0caa-0caa-4e08-a19b-77b08ade6eb8,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Arnav Sanjeev / Sahil Kaushal,8-1,8-1,1.0,Win,1.0,True,True,True
1c9acab4-6a7a-49b4-b352-ca1abbbed6aa,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Arnav Sanjeev / Sahil Kaushal,8-2,8-2,1.0,Win,1.0,True,True,True
c7f7ab0a-3914-475f-ac77-6b8c1e2c7f84,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Arnav Sanjeev / Sahil Kaushal,9-8,9-8,1.0,Win,1.0,True,True,True
c296588d-6347-4bb1-918c-a8ba7fa65f96,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Udhay Mahajan / Mayank Oberoi,9-5,5-9,2.0,Win,2.0,False,True,True
e4f30ae8-b7db-4100-a100-a37ce259f47c,938c8f3a-d36f-47ea-b7bf-7fcd7aabacdd,Arnav Sanjeev / Sahil Kaushal,Arnav Sanjeev / Sahil Kaushal,"5-7, 1-6","5-7, 1-6",1.0,Loss,2.0,True,True,True
3dd059a8-f720-41be-8c50-443c04b2cfb1,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Rahil Patel / Rajveer Patel,8-2,2-8,2.0,Win,2.0,False,True,True
bab4ca70-885d-4b25-b83e-eef8c510f7e1,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Abhishek Yadev / Priyank Makwana,5-8,5-8,1.0,Loss,2.0,True,True,True
e9697426-935e-4b70-b244-4d37774fc75c,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Abhishek Yadev / Priyank Makwana,8-1,8-1,1.0,Win,1.0,True,True,True
3f1cf144-11ae-44d3-bdd4-89aa1d163ebf,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Burhan Contractor / Advaith Anoop,9-7,7-9,2.0,Win,2.0,False,True,True
0b3a26c9-0524-46de-a2c1-06861a10f03d,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Abhishek Yadev / Priyank Makwana,"6-2, 6-0","6-2, 6-0",1.0,Win,1.0,True,True,True
9ba05bf2-805b-4002-a8b5-693821aa9173,94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev / Priyank Makwana,Abhishek Yadev / Priyank Makwana,"2-6, 4-6","2-6, 4-6",1.0,Loss,2.0,True,True,True
bee905cc-e47d-4c29-b6d9-d925c36c8855,953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek / Siddharth Satheesan,R S Abhishek / Siddharth Satheesan,8-1,8-1,1.0,Win,1.0,True,True,True
071f1a8f-3954-462b-a65a-5533463922c6,953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek / Siddharth Satheesan,R S Abhishek / Siddharth Satheesan,2-8,2-8,1.0,Loss,2.0,True,True,True
0eaea3cc-08a6-48f1-9d3a-19a98bdeca74,953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek / Siddharth Satheesan,Rahul Chandwani / Rahul Khanna,7-8,8-7,2.0,Loss,1.0,False,True,True
55771c84-b310-4a48-88cb-c76eb6c352e1,953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek / Siddharth Satheesan,Ishan Maitreya / Anuj Vaghani,9-8,8-9,2.0,Win,2.0,False,True,True
dac45625-c3b1-4972-bae3-60f8443bc319,953b53cb-dcf0-4d4b-a3c3-9bd95488b0d4,R S Abhishek / Siddharth Satheesan,R S Abhishek / Siddharth Satheesan,7-9,7-9,1.0,Loss,2.0,True,True,True
fc70ffe7-a636-4f18-b434-7f88ef1e390e,97f6ab71-c2c1-47e8-a0b0-6b2a1eeef2c8,Manvi Chaudhary / Kimberly Fernandez,Gehna Datwani / Sanaya Sabharwal,8-2,2-8,2.0,Win,2.0,False,True,True
abed3b08-19c0-45f8-a620-b7652db44c0d,97f6ab71-c2c1-47e8-a0b0-6b2a1eeef2c8,Manvi Chaudhary / Kimberly Fernandez,Manvi Chaudhary / Kimberly Fernandez,8-6,8-6,1.0,Win,1.0,True,True,True
1223d022-4a06-47a7-9a0c-bddb8eb3b9b0,97f6ab71-c2c1-47e8-a0b0-6b2a1eeef2c8,Manvi Chaudhary / Kimberly Fernandez,Manvi Chaudhary / Kimberly Fernandez,8-5,8-5,1.0,Win,1.0,True,True,True
27c97394-60ce-406a-a8e4-e00b76b49ac8,97f6ab71-c2c1-47e8-a0b0-6b2a1eeef2c8,Manvi Chaudhary / Kimberly Fernandez,Manvi Chaudhary / Kimberly Fernandez,"6-4, 6-3","6-4, 6-3",1.0,Win,1.0,True,True,True
dd421e1d-491c-4813-8691-10662aa5d36a,97f6ab71-c2c1-47e8-a0b0-6b2a1eeef2c8,Manvi Chaudhary / Kimberly Fernandez,Gehna Datwani / Sanaya Sabharwal,"3-6, 5-7","6-3, 7-5",2.0,Loss,1.0,False,True,True
b66f2731-a78d-4362-8caf-59be4e4d2cdb,9802f076-2946-4c70-b7af-2160f581c889,Janita Bhandari / Tara Alisha Berry,Anam Sumar / Rasha Sumar,3-8,8-3,2.0,Loss,1.0,False,True,True
c11d0483-84c9-4915-8a6e-6fe5feef2b5b,9802f076-2946-4c70-b7af-2160f581c889,Janita Bhandari / Tara Alisha Berry,Janita Bhandari / Tara Alisha Berry,3-8,3-8,1.0,Loss,2.0,True,True,True
06250efe-35a5-47af-9ada-c76020ebf27e,9802f076-2946-4c70-b7af-2160f581c889,Janita Bhandari / Tara Alisha Berry,Janita Bhandari / Tara Alisha Berry,8-3,8-3,1.0,Win,1.0,True,True,True
7e0362bc-2aab-4591-856a-294db771143e,9809aae4-939b-4443-9dd8-bfe1d06ca943,Arnav Tanna / Qahhar Padamsee,Arnav Tanna / Qahhar Padamsee,7-8,7-8,1.0,Loss,2.0,True,True,True
1c94b7fc-d8fb-4192-924a-7a889150984d,9809aae4-939b-4443-9dd8-bfe1d06ca943,Arnav Tanna / Qahhar Padamsee,Arnav Tanna / Qahhar Padamsee,4-8,4-8,1.0,Loss,2.0,True,True,True
d67ecd0d-5e2b-4463-86e2-dca1ea40b632,98307ab5-02a0-409d-b320-7c77b38a3c53,Suvir Singh / Teyjas Chaudhary,Suvir Singh / Teyjas Chaudhary,8-4,8-4,1.0,Win,1.0,True,True,True
d988aeca-2e22-4d18-9741-7dd7fc2b394b,98307ab5-02a0-409d-b320-7c77b38a3c53,Suvir Singh / Teyjas Chaudhary,Gautam Kaushal / Aman Goyal,9-4,4-9,2.0,Win,2.0,False,True,True
19571ad1-a6e0-4e8c-845d-9d316b346519,98307ab5-02a0-409d-b320-7c77b38a3c53,Suvir Singh / Teyjas Chaudhary,Suvir Singh / Teyjas Chaudhary,3-9,3-9,1.0,Loss,2.0,True,True,True
5cb8c9d5-4109-4a82-9a2d-bb615764008a,985b2093-d841-4049-8765-cc0340751f8c,Sareeka John / Shubha Abhilash,Neeti Nayak / Urmi Kothari,8-2,2-8,2.0,Win,2.0,False,True,True
f1f1b62c-83a5-4e7c-9faf-d351a20466c0,985b2093-d841-4049-8765-cc0340751f8c,Sareeka John / Shubha Abhilash,Sareeka John / Shubha Abhilash,1-8,1-8,1.0,Loss,2.0,True,True,True
b953b67f-570f-4f9d-978e-18521f0044c0,985b2093-d841-4049-8765-cc0340751f8c,Sareeka John / Shubha Abhilash,Rebecca Puthumana / Deepthi J S,"4-6, 4-6","6-4, 6-4",2.0,Loss,1.0,False,True,True
7529be38-3c30-4c0e-b3f2-4e47e1b68a3c,98d6496b-f094-4f7b-abfa-811d3f4a34b6,Aakarsh Gulati / Yash Shah,Varshil Trambadiya / Antariksh Mohandas,2-8,8-2,2.0,Loss,1.0,False,True,True
bb2d42de-e64d-417b-952e-920b31994222,98d6496b-f094-4f7b-abfa-811d3f4a34b6,Aakarsh Gulati / Yash Shah,Parikshit Somani / Paramveer Singh Bajwa,0-8,8-0,2.0,Loss,1.0,False,True,True
ae0980c7-64e7-423a-bbfa-198343369b0f,98d6496b-f094-4f7b-abfa-811d3f4a34b6,Aakarsh Gulati / Yash Shah,Taran Mundkar / Samar Malhotra,5-8,8-5,2.0,Loss,1.0,False,True,True
5c2a8bf3-b051-470e-a893-b443f7e5a93d,99aa5ae0-7537-4b6b-b6c3-e13ea17a8127,Tejas Shevde / Nishad Shevde,Tejas Shevde / Nishad Shevde,8-2,8-2,1.0,Win,1.0,True,True,True
2129de25-2b68-4bda-b4b4-ff52efbca0ee,99aa5ae0-7537-4b6b-b6c3-e13ea17a8127,Tejas Shevde / Nishad Shevde,Tejas Shevde / Nishad Shevde,8-5,8-5,1.0,Win,1.0,True,True,True
